lemmas,positif_oneriler
['iyi'],['iyi']
['iyi'],['iyi']
"['böyle', 'güzel', 'kampanya', 'tesekurler', 'teşekkür']","['güzel kampanya', 'tesekurler teşekkür', 'teşekkür', 'kampanya tesekurler', 'kampanya']"
['iyi'],['iyi']
['iyi'],['iyi']
"['harika', 'fakat', 'telefon', 'üzeri', 'temas', 'öde', 'özellik', 'kart', 'yan', 'zaman', 'widget', 'öde', 'böyle', 'ekle']","['widget öde', 'telefon üzeri', 'fakat telefon', 'telefon', 'özellik kart']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'yaaaaaaa']","['iyi yaaaaaaa', 'yaaaaaaa', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
"['i̇stanbulkart', 'yüklem', 'iyi']","['yüklem iyi', 'stanbulkart yüklem', 'yüklem', 'stanbulkart', 'iyi']"
['iyi'],['iyi']
"['beleş', 'i̇nternet', 'iyi']","['nternet iyi', 'iyi', 'beleş', 'beleş nternet', 'nternet']"
"[""i̇yik'i"", 'var', 'tuncel', 'sen', 'fakir', 'buhara', 'iyi', 'var', 'payne']","['yik var', 'buhara iyi', 'var payne', 'sen fakir', 'var tuncel']"
"['iyi', 'herşey', 'neredeyse', 'turkcell', 'özel', 'vodefoneye', 'özel']","['turkcell özel', 'neredeyse turkcell', 'turkcell', 'iyi herşey', 'iyi']"
"['mobil', 'öde', 'iyi']","['öde iyi', 'öde', 'iyi', 'mobil öde', 'mobil']"
['iyi'],['iyi']
['iyi'],['iyi']
"['aycell', 'teşekkür', 'iyi', 'güzel', 'harika']","['teşekkür iyi', 'teşekkür', 'iyi güzel', 'güzel harika', 'güzel']"
['iyi'],['iyi']
['iyi'],['iyi']
"['süper', 'i̇nternet', 'konu', 'iyi']","['süper nternet', 'süper', 'konu iyi', 'iyi', 'nternet konu']"
['iyi'],['iyi']
"['mükemmel', 'anla', 'gerek', 'yok']","['gerek yok', 'yok', 'mükemmel anla', 'anla gerek', 'mükemmel']"
"['iyi', 'herkes', 'tavsiye']","['herkes tavsiye', 'iyi herkes', 'iyi', 'tavsiye', 'herkes']"
"['iyi', 'uygulamaöaöaööa']","['iyi uygulamaöaöaööa', 'uygulamaöaöaööa', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
"['zengin', 'farm', 'kullan', 'ödülleriyoksa', 'git', 'yatır', 'para', 'kes', 'zart', 'zurt', 'fakir', 'iyi', 'değil', 'zengin', 'değil', 'telefon', 'aycell', 'yatır', 'aycell', 'geç', 'puan', 'hediye', 'kupon', 'büyük', 'para', 'harca', 'aycell', 'kullan', 'siz', 'zarar', 'ödül', 'genel', 'mobil', 'öde', 'üzeri', 'aylık', 'ücret', 'var', 'ödül', 'mükemmel', 'aradai̇letişim', 'iyi']","['ücret var', 'öde üzeri', 'var ödül', 'kullan ödülleriyoksa', 'zengin değil']"
['iyi'],['iyi']
['iyi'],['iyi']
"['kolay', 'puan', 'kazan', 'lazım']","['kazan lazım', 'kolay puan', 'puan kazan', 'lazım', 'kolay']"
"['rahat', 'şekil', 'gör', 'bütün', 'işlem', 'gör', 'rahatla', 'takip', 'teşekkür', 'emek', 'geçen', 'herkesetelinizde', 'bulun', 'gerek', 'bile', 'var', 'hediye', 'var', 'göre', 'bil']","['var hediye', 'hediye var', 'geçen herkesetelinizde', 'hediye', 'herkesetelinizde bulun']"
['iyi'],['iyi']
"['mükemmel', 'bol', 'bol', 'puan', 'hediye', 'i̇stanbul', 'kart', 'mobil', 'öde', 'seçenek', 'iyi', 'paycel', 'kart', 'mobil', 'öde', 'yüklem', 'ozelligi', 'sürekli', 'kullanirim', 'paycel', 'parti']","['paycel kart', 'kart mobil', 'öde seçenek', 'mobil öde', 'öde yüklem']"
"['günlük', 'kullanım', 'sınır', 'iyi', 'tamamen', 'kaldır', 'iyi', 'iyi', 'puan', 'hafta', 'tek', 'seçim', 'hediye', 'puan', 'hafta', 'sınır', 'kötü', 'aylık']","['puan hafta', 'hafta tek', 'günlük kullanım', 'hafta', 'aylık']"
"['güzel', 'tebrik', 'birazdaha', 'geliş', 'lazım', 'mesela', 'taksi', 'seçil', 'market', 'yer', 'nbc', 'yol', 'öde', 'lazım', 'ayrıca', 'türktelekom', 'i̇nternet', 'kurum', 'çık', 'seçenek', 'yine', 'teskkur', 'iyi', 'turkcell', 'giyim', 'şükür']","['taksi seçil', 'mesela taksi', 'güzel tebrik', 'tebrik birazdaha', 'giyim şükür']"
['iyi'],['iyi']
"['hız', 'iyi']","['hız iyi', 'hız', 'iyi']"
['iyi'],['iyi']
"['iyi', 'güzel']","['iyi güzel', 'güzel', 'iyi']"
"['açıkla', 'lütfen', 'gayet', 'iyi']","['açıkla lütfen', 'açıkla', 'lütfen gayet', 'lütfen', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'puan', 'bide', 'hafta']","['hafta', 'iyi puan', 'bide hafta', 'iyi', 'puan']"
"['güzel', 'para', 'ihtiyaç', 'iyi']","['güzel para', 'para ihtiyaç', 'ihtiyaç iyi', 'iyi', 'güzel']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['harika', 'i̇nternet', 'iyi', 'türlü', 'yardım', 'var', 'bayıl']","['harika nternet', 'türlü yardım', 'yardım var', 'iyi türlü', 'nternet iyi']"
"['iyi', 'yıldız']","['iyi yıldız', 'yıldız', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['puan', 'puan', 'arttirirsa', 'iyi']","['arttirirsa iyi', 'iyi', 'puan puan', 'puan', 'puan arttirirsa']"
['iyi'],['iyi']
"['kullanım', 'ücret', 'kes', 'iyi']","['kullanım ücret', 'ücret kes', 'ücret', 'kullanım', 'kes iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'program']","['iyi program', 'program', 'iyi']"
"['iyi', 'biraz', 'google', 'olay', 'kupon', 'puan', 'keşke']","['biraz google', 'kupon puan', 'google olay', 'olay kupon', 'kupon']"
['iyi'],['iyi']
['iyi'],['iyi']
"['gayet', 'iyi']","['gayet iyi', 'iyi', 'gayet']"
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'güzel']","['iyi güzel', 'güzel', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'iyi']","['iyi iyi', 'iyi']"
['iyi'],['iyi']
"['iyi', 'kredi', 'kart', 'iyi']","['iyi kredi', 'kredi kart', 'kart iyi', 'kredi', 'iyi']"
['iyi'],['iyi']
"['süper', 'iyi', 'herkes', 'tavsiye']","['iyi herkes', 'herkes tavsiye', 'süper iyi', 'iyi', 'herkes']"
"['iyi', 'geliş']","['iyi geliş', 'iyi', 'geliş']"
"['güzel', 'iyi']","['güzel iyi', 'güzel', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['güzel', 'yarar', 'keşke', 'başka', 'yer', 'puan', 'mesela', 'mini', 'oyun', 'ekle', 'oyun', 'oyna', 'puan', 'salla', 'topla', 'puan', 'yüksel', 'iyi']","['oyna puan', 'puan yüksel', 'oyun ekle', 'ekle oyun', 'mini oyun']"
['iyi'],['iyi']
"['böyle', 'harika']","['böyle harika', 'harika', 'böyle']"
['iyi'],['iyi']
"['herkes', 'tavsiye', 'hafta', 'salla', 'kazan', 'başarı', 'iyi', 'gün']","['başarı iyi', 'hafta salla', 'iyi gün', 'tavsiye hafta', 'kazan başarı']"
"['i̇nternet', 'neredeyse', 'belek', 'iyi']","['neredeyse belek', 'nternet neredeyse', 'belek iyi', 'iyi', 'neredeyse']"
"['güzel', 'biraz', 'puan', 'iyi']","['puan iyi', 'biraz puan', 'güzel biraz', 'güzel', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
"['ulan', 'iyi', 'birşey', 'yoikk', 'yalan', 'dol', 'gün', 'güncelle', 'iste', 'biçim']","['güncelle iste', 'gün güncelle', 'güncelle', 'ulan iyi', 'iyi birşey']"
"['böyle', 'devam']","['böyle devam', 'devam', 'böyle']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['güzel', 'beğendi', 'iyi', 'hafta', 'puan', 'dagitiliyor', 'puan', 'sur', 'hediye']","['iyi hafta', 'hafta puan', 'sur hediye', 'puan dagitiliyor', 'hafta']"
['iyi'],['iyi']
"['gayet', 'kullan', 'kart', 'ekle', 'sorun', 'iyi']","['kullan kart', 'kart ekle', 'sorun iyi', 'gayet kullan', 'ekle sorun']"
['iyi'],['iyi']
"['iste', 'işle', 'herman', 'yapabiliyorumharika', 'uygulamateşekürler', 'turkcell', 'iyi', 'var']","['turkcell iyi', 'yapabiliyorumharika uygulamateşekürler', 'uygulamateşekürler turkcell', 'iyi var', 'iyi']"
['iyi'],['iyi']
"['tek', 'kelime', 'süper', 'imkan', 'sağla', 'turkcell']","['sağla turkcell', 'turkcell', 'süper imkan', 'kelime süper', 'imkan sağla']"
"['abi', 'anla', 'gerek', 'yok', 'mükemmel']","['gerek yok', 'yok mükemmel', 'mükemmel', 'yok', 'abi anla']"
['iyi'],['iyi']
"['iyi', 'gör']","['iyi gör', 'iyi', 'gör']"
['iyi'],['iyi']
"['iyi', 'fırsat']","['iyi fırsat', 'fırsat', 'iyi']"
"['iyi', 'puan', 'sistem', 'iyi', 'saygı']","['iyi saygı', 'saygı', 'sistem iyi', 'iyi puan', 'puan sistem']"
"['iyi', 'boz', 'kendi']","['iyi boz', 'iyi', 'kendi', 'boz kendi', 'boz']"
"['iyi', 'kullan']","['iyi kullan', 'kullan', 'iyi']"
['iyi'],['iyi']
"['i̇ninal', 'cüzdan', 'iyi']","['cüzdan iyi', 'ninal cüzdan', 'cüzdan', 'iyi', 'ninal']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'iyi']","['iyi iyi', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'görün']","['iyi görün', 'iyi', 'görün']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'basil']","['iyi basil', 'iyi', 'basil']"
"['oldukça', 'yardımcı', 'kolay', 'sağla']","['yardımcı kolay', 'oldukça yardımcı', 'kolay sağla', 'kolay', 'yardımcı']"
"['güzel', 'çıkar', 'insan', 'saye']","['güzel çıkar', 'güzel', 'çıkar insan', 'insan saye', 'çıkar']"
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'abis', 'çete', 'çete', 'yaaa']","['çete çete', 'çete', 'çete yaaa', 'abis çete', 'iyi abis']"
['iyi'],['iyi']
['iyi'],['iyi']
"['ulu', 'iyi']","['ulu iyi', 'iyi', 'ulu']"
"['müşteri', 'hizmet', 'aşırı', 'kibar', 'dil', 'yardımcı', 'teşekkür', 'iyi', 'çalış', 'var']","['müşteri hizmet', 'yardımcı teşekkür', 'teşekkür iyi', 'teşekkür', 'müşteri']"
"['iyi', 'güzel']","['iyi güzel', 'güzel', 'iyi']"
['iyi'],['iyi']
"['val', 'idare', 'iyi']","['idare iyi', 'val idare', 'iyi', 'val', 'idare']"
"['gayet', 'iyi']","['gayet iyi', 'iyi', 'gayet']"
['iyi'],['iyi']
['iyi'],['iyi']
"['salla', 'topla', 'ilgili', 'problem', 'yaşa', 'düzel', 'gerek', 'bilgi', 'arz', 'düzel', 'yorum', 'düzel', 'teşekkür']","['teşekkür', 'yorum düzel', 'yorum', 'düzel yorum', 'topla ilgili']"
['iyi'],['iyi']
"['iyi', 'güzel', 'sadece', 'diş']","['sadece diş', 'diş', 'güzel sadece', 'güzel', 'iyi güzel']"
['iyi'],['iyi']
['iyi'],['iyi']
"['süper', 'keşke', 'yer', 'alışveriş', 'imkan', 'bura', 'şükür', 'teşekkür', 'paycel']","['süper keşke', 'bura şükür', 'keşke yer', 'keşke', 'alışveriş imkan']"
['iyi'],['iyi']
['iyi'],['iyi']
"['kullanım', 'özellik', 'gayet', 'güzel', 'fakat', 'eksik', 'bul', 'kaç', 'var', 'kampanya', 'detay', 'gör', 'iste', 'tavsiye', 'üzeri', 'söyle', 'arayüz', 'biraz', 'sıkıcı', 'dış', 'ekstra', 'hafta', 'salla', 'kaza', 'aycell', 'güzel', 'teşekkür', 'aycell', 'ekip']","['kampanya detay', 'var kampanya', 'kampanya', 'iste tavsiye', 'hafta salla']"
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'herkes', 'tavsiye']","['herkes tavsiye', 'iyi herkes', 'iyi', 'tavsiye', 'herkes']"
"['mükemmel', 'iyi']","['mükemmel iyi', 'mükemmel', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['salla', 'kazan', 'iyi']","['kazan iyi', 'iyi', 'kazan', 'salla', 'salla kazan']"
['iyi'],['iyi']
"['puan', 'bile', 'puan', 'kullan', 'sil', 'git', 'madem', 'öyle', 'kısa', 'zaman', 'kutbay', 'turkcell', 'iyi', 'herşey']","['turkcell iyi', 'kutbay turkcell', 'iyi', 'madem öyle', 'iyi herşey']"
"['iyi', 'gine', 'teşekkür', 'aycell']","['gine teşekkür', 'teşekkür', 'iyi', 'iyi gine', 'teşekkür aycell']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['puan', 'mal', 'falan', 'puan', 'şey', 'ayarla', 'iyi']","['ayarla iyi', 'falan puan', 'puan şey', 'iyi', 'şey ayarla']"
['iyi'],['iyi']
"['güncelle', 'iyi', 'önce', 'puan', 'artık', 'puan']","['artık puan', 'puan artık', 'önce puan', 'güncelle iyi', 'güncelle']"
"['güzel', 'iyi']","['güzel iyi', 'güzel', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'sev']","['iyi sev', 'iyi', 'sev']"
"['dene', 'iyi', 'program', 'benze']","['iyi program', 'dene iyi', 'program benze', 'program', 'iyi']"
['iyi'],['iyi']
"['çin', 'iyi']","['çin iyi', 'iyi', 'çin']"
['iyi'],['iyi']
"['iyi', 'iyi']","['iyi iyi', 'iyi']"
"['ilk', 'yorum', 'güzel', 'kampanya', 'artirilirsa', 'iyi', 'sürekli', 'kullan', 'özellikle', 'online', 'içlem', 'yara']","['kampanya artirilirsa', 'yorum', 'artirilirsa iyi', 'yorum güzel', 'güzel kampanya']"
['iyi'],['iyi']
['iyi'],['iyi']
"['harika', 'puanlarimizla', ""i̇nternet'tir"", 'sonra', 'tekrar', 'iyi', 'ora', 'hediye', 'puan', 'yet', 'iste']","['puanlarimizla nternet', 'harika puanlarimizla', 'puanlarimizla', 'hediye puan', 'tekrar iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['merhaba', 'iyi']","['merhaba iyi', 'merhaba', 'iyi']"
"['kolay', 'sağla', 'teskurler', 'turkcell']","['teskurler turkcell', 'sağla teskurler', 'turkcell', 'kolay sağla', 'sağla']"
['iyi'],['iyi']
"['hediye', 'gayet', 'iyi']","['hediye gayet', 'hediye', 'iyi', 'gayet iyi', 'gayet']"
['iyi'],['iyi']
"['iyi', 'gunn', 'kot', 'kadar', 'hafta', 'bekle', 'gunn', 'i̇nternet', 'hafta', 'katıl']","['hafta katıl', 'kadar hafta', 'hafta bekle', 'nternet hafta', 'hafta']"
"['güzel', 'sadece', 'kere', 'tek', 'i̇nternet', 'kazan', 'bil', 'keşke', 'iyi']","['keşke iyi', 'bil keşke', 'kere tek', 'sadece kere', 'kazan bil']"
['iyi'],['iyi']
"['iyi', 'yaragisli', 'sage']","['iyi yaragisli', 'yaragisli sage', 'iyi', 'yaragisli', 'sage']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'aycell', 'puan', 'yavaş']","['puan yavaş', 'yavaş', 'iyi aycell', 'iyi', 'puan']"
['iyi'],['iyi']
"['iyi', 'iyi', 'mal', 'iyi']","['mal iyi', 'iyi mal', 'iyi iyi', 'iyi', 'mal']"
"['puan', 'geri', 'güzel', 'biraz', 'iyi']","['biraz iyi', 'geri güzel', 'güzel biraz', 'iyi', 'güzel']"
['iyi'],['iyi']
"['fazla', 'puan', 'lazım', 'dış', 'iyi']","['fazla puan', 'puan lazım', 'dış iyi', 'lazım dış', 'iyi']"
"['gayet', 'iyi']","['gayet iyi', 'iyi', 'gayet']"
"['muhteşem', 'gerçekten', 'iyi']","['gerçekten iyi', 'muhteşem gerçekten', 'muhteşem', 'iyi', 'gerçekten']"
"['böyle', 'gsm', 'operatör', 'iyi', 'kişi', 'kalite', 'artır', 'teşekkür', 'turkcell']","['teşekkür turkcell', 'operatör iyi', 'turkcell', 'gsm operatör', 'teşekkür']"
"['iyi', 'yazılım']","['iyi yazılım', 'yazılım', 'iyi']"
"['fena', 'değil', 'perşembe', 'gün', 'puan', 'yine', 'kayıp', 'neredeyse', 'hafta', 'puan', ""i̇nternet'leşin"", 'günlük', 'saçma', 'lütfen', 'gerek', 'düzel', 'teşekkür']","['gün puan', 'perşembe gün', 'leşin günlük', 'hafta puan', 'hafta']"
"['iyi', 'kullan']","['iyi kullan', 'kullan', 'iyi']"
"['gayet', 'iyi', 'sorun', 'çalış', 'kolay', 'sağla', 'bölüm', 'sahip', 'mükemmel']","['çalış kolay', 'iyi sorun', 'sahip mükemmel', 'kolay sağla', 'gayet iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['çooooooook', 'iyi']","['çooooooook iyi', 'iyi', 'çooooooook']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'güzel', 'harca', 'kazan', 'sistem']","['güzel harca', 'iyi güzel', 'iyi', 'kazan sistem', 'güzel']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'yaa']","['iyi yaa', 'iyi', 'yaa']"
['iyi'],['iyi']
"['iyi', 'fayda']","['iyi fayda', 'fayda', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['süper', 'anla', 'gerek', 'yok']","['gerek yok', 'yok', 'süper anla', 'anla gerek', 'süper']"
"['iyi', 'herkes', 'tavsiye']","['herkes tavsiye', 'iyi herkes', 'iyi', 'tavsiye', 'herkes']"
"['iyi', 'puan', 'topla', 'alışveriş', 'aynı', 'zaman', 'puan', 'i̇nternet', 'herkes', 'tavsiye']","['topla alışveriş', 'alışveriş aynı', 'alışveriş', 'iyi puan', 'herkes tavsiye']"
"['durum', 'kullan', 'iyi', 'mesela', 'oyun', 'sat', 'alım', 'acı', 'iyi']","['mesela oyun', 'oyun sat', 'oyun', 'durum kullan', 'iyi mesela']"
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'şifre', 'yenile', 'şık', 'sevin', 'şık', 'telefon', 'ses']","['iyi şifre', 'şık telefon', 'şifre yenile', 'şifre', 'telefon']"
['iyi'],['iyi']
['iyi'],['iyi']
"['teşekkür', 'böyle', 'güzel']","['teşekkür', 'teşekkür böyle', 'güzel', 'böyle güzel', 'böyle']"
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'beğen']","['iyi beğen', 'iyi', 'beğen']"
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'herkes', 'tavsiye']","['herkes tavsiye', 'iyi herkes', 'iyi', 'tavsiye', 'herkes']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'görün']","['iyi görün', 'iyi', 'görün']"
"['iyi', 'iyi']","['iyi iyi', 'iyi']"
['iyi'],['iyi']
"['güzel', 'i̇nternet', 'birçok', 'hediye', 'yem', 'öde', 'kolay', 'sağla']","['birçok hediye', 'hediye yem', 'hediye', 'güzel nternet', 'öde kolay']"
"['iyi', 'biraz', 'geliş']","['iyi biraz', 'biraz geliş', 'iyi', 'biraz', 'geliş']"
"['iyi', 'bedava', 'i̇nternet']","['iyi bedava', 'bedava', 'bedava nternet', 'nternet', 'iyi']"
['iyi'],['iyi']
"['güzel', 'puan', 'sistem', 'para', 'harca', 'gerek']","['puan sistem', 'güzel puan', 'gerek', 'sistem para', 'sistem']"
"['iyi', 'iyi']","['iyi iyi', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'olabailirki', 'can', 'aycell']","['olabailirki can', 'iyi olabailirki', 'iyi', 'olabailirki', 'can']"
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'güzel']","['iyi güzel', 'güzel', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'bur', 'teşekkür']","['bur teşekkür', 'teşekkür', 'iyi bur', 'iyi', 'bur']"
"['güzel', ""i̇nternet'imde"", 'iyi']","['imde iyi', 'güzel', 'güzel nternet', 'iyi', 'nternet imde']"
"['cook', 'iyi', 'puan', 'dur', 'azal']","['cook iyi', 'cook', 'dur azal', 'iyi puan', 'puan dur']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['güzel', 'araştır', 'lazım']","['güzel araştır', 'araştır lazım', 'araştır', 'lazım', 'güzel']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'hafta', 'i̇nternet', 'iyi']","['iyi hafta', 'nternet iyi', 'hafta nternet', 'hafta', 'iyi']"
"['ücret', 'iyi']","['ücret iyi', 'ücret', 'iyi']"
"['iyi', 'var']","['iyi var', 'iyi', 'var']"
['iyi'],['iyi']
['iyi'],['iyi']
"['saçma', 'sapan', 'kadar', 'basit', 'turkcel', 'turkcell', 'pişman', 'kısa', 'zaman', 'mika', 'saçma', 'hat', 'ilk', 'yükle', 'güvenlik', 'neden', 'hesap', 'dön', 'iyi', 'şifre', 'yenile']","['şifre yenile', 'şifre', 'iyi şifre', 'turkcell pişman', 'basit turkcel']"
['iyi'],['iyi']
"['harika', 'bişi', 'iyi', 'var', 'aycell']","['bişi iyi', 'harika bişi', 'harika', 'iyi', 'iyi var']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'kadar', 'iyi']","['kadar iyi', 'iyi', 'iyi kadar', 'kadar']"
['iyi'],['iyi']
"['güzel', 'iyi']","['güzel iyi', 'güzel', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
"['herşey', 'güzel', 'işlem', 'ücret', 'kes', 'yüz', 'kart', 'iptal', 'hoş', 'git', 'cox', 'para', 'iste', 'hemen', 'ulaş', 'saniye', 'sırf', 'yüz', 'herşey', 'ücret', 'kes', 'miktar', 'göre', 'ücret', 'art', 'buda', 'biz', 'keşke', 'diğer', 'kart', 'biraz', 'fark', 'ücret']","['ücret kes', 'göre ücret', 'kart biraz', 'diğer kart', 'ücret art']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['puan', 'i̇nternet', 'güzel', 'hafta', 'iyi']","['güzel hafta', 'hafta iyi', 'hafta', 'güzel', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'tavsiye']","['iyi tavsiye', 'tavsiye', 'iyi']"
"['gayet', 'iyi', 'kredi', 'kart', 'dert', 'orta', 'kaldirmis']","['kredi kart', 'iyi kredi', 'kredi', 'orta kaldirmis', 'gayet iyi']"
['iyi'],['iyi']
"['puan', 'extra', 'güzel', 'indirim', 'takip', 'diğer', 'operatör', 'taş', 'çıkar', 'turkcell']","['turkcell', 'çıkar turkcell', 'operatör taş', 'indirim takip', 'güzel indirim']"
"['iyi', 'hediye']","['iyi hediye', 'hediye', 'iyi']"
['iyi'],['iyi']
"['iyi', 'türk', 'dünya']","['türk dünya', 'iyi türk', 'türk', 'dünya', 'iyi']"
['iyi'],['iyi']
"['iyi', 'herkes', 'yükle']","['iyi herkes', 'herkes yükle', 'iyi', 'herkes', 'yükle']"
['iyi'],['iyi']
"['güzel', 'puan', 'fazla', 'puan', 'lazım']","['güzel puan', 'puan lazım', 'fazla puan', 'puan fazla', 'güzel']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['süperrrr', 'biraz', 'kötü', 'yön', 'var', 'iyi']","['süperrrr biraz', 'süperrrr', 'biraz kötü', 'kötü', 'kötü yön']"
"['gayet', 'iyi']","['gayet iyi', 'iyi', 'gayet']"
"['güzel', 'iyi', 'var']","['güzel iyi', 'iyi var', 'iyi', 'güzel', 'var']"
['iyi'],['iyi']
"['iyi', 'mükemmel']","['iyi mükemmel', 'mükemmel', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
"['geliş', 'lazım', 'güzel']","['lazım güzel', 'geliş lazım', 'lazım', 'güzel', 'geliş']"
"['güzel', 'iyi', 'aycell', 'var']","['iyi aycell', 'güzel iyi', 'güzel', 'iyi', 'aycell var']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['muhteşem', 'herkes', 'öner']","['muhteşem herkes', 'herkes öner', 'muhteşem', 'herkes', 'öner']"
"['kullan', 'iyi', 'tasarla', 'işlem', 'kolay']","['işlem kolay', 'iyi tasarla', 'kolay', 'tasarla işlem', 'kullan iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'iyi']","['iyi iyi', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['purcell', 'zaman', 'iyi', 'şükür']","['iyi şükür', 'purcell zaman', 'zaman iyi', 'şükür', 'iyi']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
"['iyi', 'puan']","['iyi puan', 'iyi', 'puan']"
"['harca', 'limit', 'yükselti', 'kalan', 'limit', 'gör', 'fonksiyon', 'koy', 'iyi', 'mümkün', 'hataykartta', 'ekle', 'lütfen']","['limit gör', 'kalan limit', 'limit', 'limit yükselti', 'harca limit']"
['iyi'],['iyi']
"['destek', 'ekip', 'iyi', 'çalış', 'başarı', 'devam', 'dile']","['destek ekip', 'çalış başarı', 'başarı devam', 'ekip iyi', 'iyi çalış']"
['iyi'],['iyi']
['iyi'],['iyi']
['iyi'],['iyi']
